genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me3,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k4me1,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,Epi_LevelOne,Epi_LevelTwo,adipose_tissue,adrenal_gland,brain,breast,heart,kidney,ovary,prostate_gland,skeletal_muscle_tissue,thyroid_gland,Exp_LevelOne,Exp_LevelTwo,genebody_LINE,genebody_LTR,genebody_Satellite,genebody_SINE,micropeptide_aa_avg,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,Gen_LevelOne,Gen_LevelTwo,cancer-miRNA_targets,hbm_cancer-protein_degree,hbm_total_degree,miRNA_targets,Net_LevelOne,Net_LevelTwo
1.01131,1.7532900000000002,1.22668,1.61609,1.92062,1.3307799999999999,1.1647100000000001,1.2404,1.80645,0.997288,1.04823,1.10709,1.18734,1.18351,1.91032,1.50286,2.0,1.26857,1.41066,1.4887,2.648952,1.839363,0.0,0.0,0.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,1,0,0,1,0.2208606715,0.2879376005714286,0,11,2356,0,0.2496772555555556,-0.07333822727272726
0.8222219999999999,1.8386099999999999,1.33441,1.6498400000000002,2.16787,1.28625,0.8538459999999999,1.2476,1.3617,1.51895,1.0882399999999999,1.17193,6.60566,1.17832,1.7421799999999998,1.2730299999999999,1.21186,1.3542100000000001,1.50171,1.39967,1.8352076,2.9177999999999997,0.0,0.285,7.125,0.0,0.31666700000000003,0.19,0.095,0.31666700000000003,0.095,2.85,0.07916675000000001,0.0,1,0,0,0,0.0,1,0,0,0,0.0,0.26642482457142863,0,2,1233,0,0.028010662222222222,-0.1618203090909091
1.2935,0.0,0.9925930000000001,0.72,1.75,3.04025,1.3238,1.91668,5.61555,2.0284299999999997,1.6337700000000002,3.89468,4.70476,1.69219,4.4648900000000005,1.7896,1.20307,23.7451,20.9184,20.2999,2.4392120000000004,1.83344,1.1875,3.8,1.1875,0.59375,0.31666700000000003,1.9,0.95,0.7125,0.38,0.95,1.59916675,1.1875,0,0,0,0,0.0,1,2,0,0,0.0,0.27425024285714283,0,0,3,0,0.18114042222222224,0.1283941363636364
1.24486,1.7339799999999999,1.24948,1.7404700000000002,2.52637,2.17006,0.850877,3.78703,1.7561,1.65576,1.05714,1.66998,1.45794,1.38307,1.34075,1.40096,1.2903200000000001,2.2403,11.0866,2.14778,2.74133,2.5216649999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,2,2,0,0,0.0,0,0,0,1,0.2526459545,0.3308898115714286,0,15,5455,0,-0.09642966666666666,0.1076517
1.06771,1.79771,1.53904,1.51631,1.4801799999999998,1.54164,0.916667,1.58571,1.0882100000000001,2.0,1.4,1.09391,0.9864149999999999,1.06603,2.55302,2.64432,1.30035,1.24875,1.11316,1.2029,1.5339839999999998,1.540745,0.0,0.095,0.0,0.11875,0.0,0.095,0.095,0.07916669999999999,0.0,0.095,0.02375,0.03392855,27,13,0,12,61.0,2,3,0,0,0.19736554050000002,0.2944810518571429,0,0,4,0,0.12247275555555556,0.2562057272727273
1.35493,1.95882,1.58198,2.09805,8.65087,2.44323,2.20702,3.7131199999999995,1.9593099999999999,2.79965,8.74746,8.98291,4.55518,1.8144,19.7531,2.59533,3.47055,2.28579,1.8787599999999998,1.37165,5.427276000000001,6.059340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,2,0,0,2,0.0,1,0,0,2,0.22151669100000002,0.28756001300000006,0,15,5455,0,-0.09642966666666666,0.1076517
2.85284,1.5639,2.12075,3.2511200000000002,5.89901,1.6493200000000001,1.55789,1.65825,7.33823,2.17255,4.79965,2.95823,2.74093,1.55775,5.24876,2.05714,2.76364,3.0062,5.2866599999999995,1.7148900000000002,6.475061999999999,6.728865,0.0,0.095,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22958325000000002,0.0,0,0,0,0,0.0,0,0,0,0,0.331639136,0.35669628585714286,0,1,116,0,0.1344587888888889,-0.11619632727272725
1.19848,1.7870700000000002,1.42744,1.40022,1.0774299999999999,1.19807,0.888,1.3810200000000001,1.66667,0.0,1.07294,1.1088799999999999,1.22656,1.1759899999999999,1.13846,1.69603,1.42469,1.10469,1.66232,1.61115,2.0131280000000005,2.107425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,8,13,0,14,0.0,1,1,0,0,0.192845691,0.2440683374285714,0,15,5455,0,-0.09642966666666666,0.1076517
1.2806899999999999,1.89137,1.33378,1.9307,3.0996799999999998,2.10411,1.7024,1.17727,1.57379,1.47795,1.21333,1.3250899999999999,1.6249799999999999,1.40131,3.68647,2.01956,1.62566,1.07246,2.04202,1.46587,2.13368,1.508675,0.2375,0.95,0.95,0.35625,0.475,0.0,0.095,0.0,0.0,0.0,0.0475,0.0791665,37,4,0,26,0.0,3,0,0,1,0.18561133600000002,0.27028031028571425,0,0,201,0,0.4310028888888889,0.15903352727272727
31.2397,31.888,21.8619,57.7251,10.2218,65.7129,52.1181,30.659000000000002,33.7811,85.3404,18.3007,6.81677,8.21538,58.0064,4.2386800000000004,66.4056,33.6582,39.2403,5.65804,21.930999999999997,8.375014,3.04788,3.5625,2.85,5.9375,3.5625,1.58333,2.85,1.9,3.16667,1.9,4.75,2.1770825,1.8547634999999998,0,0,0,2,0.0,0,0,0,1,0.0,0.334331008,0,0,3,0,0.4131424444444445,0.14386962181818183
1.11153,1.78597,1.28878,1.68308,1.7347099999999998,1.6776,1.23333,1.85467,1.86463,0.945,1.83805,1.08333,2.05682,1.41513,1.5058799999999999,1.76755,1.00231,1.08686,1.80814,1.3230000000000002,1.5290155999999997,2.3166900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125,0.0,22,10,0,18,0.0,0,0,0,0,0.1869837365,0.3234734052857142,0,15,5455,0,-0.09642966666666666,0.1076517
1.27178,1.56039,1.1896200000000001,0.966176,2.60701,2.66146,1.0325600000000001,0.978058,1.8786,2.32615,1.2634100000000001,11.363,3.0446400000000002,1.7693599999999998,3.05851,2.9988200000000003,1.0441,9.98734,6.9958100000000005,11.567,1.625804,2.378665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0.0,1,0,0,1,0.21756198350000003,0.2805190932857143,0,0,0,0,0.0,0.0
2.78722,3.0814,1.68757,3.50313,4.8190800000000005,2.74898,15.9206,1.45098,1.21584,18.3683,1.5276,1.26431,1.4457799999999998,2.5876900000000003,9.97878,12.3913,1.53706,2.20877,1.82342,1.63059,3.060902,2.4848850000000002,0.0,0.095,0.0,0.11875,0.0,0.475,0.475,0.0,0.0,0.0,0.40375,0.039583349999999996,1,0,0,6,0.0,0,0,0,0,0.2421189145,0.3835782505714285,0,0,59,0,0.08853786666666667,0.20810564727272726
0.8523209999999999,1.8004900000000001,0.883495,1.59982,2.3871,1.91599,1.0861,1.3418,2.21021,1.56561,0.786667,1.30588,1.46,1.5112,1.96712,1.665,1.6017299999999999,4.39652,4.04666,3.3410699999999998,1.590992,1.949915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0,0,0,0,0.0,0,0,0,1,0.1727828745,0.27720076399999993,0,7,4548,0,0.01906112222222222,0.02372752727272728
1.3100100000000001,2.01879,1.01594,1.37344,1.43026,1.6827400000000001,0.938225,0.925,1.54574,1.2096,0.9894219999999999,1.01452,1.2307700000000001,1.50199,2.53668,1.21164,1.27262,1.09695,1.30467,1.62809,1.8978016,2.028435,0.11875,0.57,0.475,0.35625,0.31666700000000003,0.38,0.285,0.2375,0.0,0.475,0.29489575,0.0,10,2,0,4,0.0,0,1,0,0,0.158267201,0.21806052957142857,0,0,31,0,0.3332346666666666,0.15820717272727272
0.925,1.91415,1.9531,1.89,0.8,2.27624,0.925,1.0012299999999998,0.96,1.89,1.81855,1.30282,1.14286,1.0427600000000001,0.916084,1.9683400000000002,1.42503,1.29095,1.41865,1.4892,1.2929819999999999,1.570665,0.11875,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,3,0,0.0,0.29314033142857143,0,0,289,0,0.2463171666666667,0.13774910818181818
2.57018,3.24556,1.49674,2.1747400000000003,1.72855,2.24963,1.11,1.3609200000000001,1.25787,2.62355,1.11,1.48,1.14286,1.42,3.7756,3.4987699999999995,1.7001,1.00494,1.45771,1.49912,2.0358140000000002,2.3209600000000004,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.2375,0.0,2,0,0,1,0.0,0,0,0,0,0.168562232,0.24006720071428572,0,11,5363,0,0.13494053333333336,0.04758541545454546
1.01906,1.7112599999999998,1.17411,1.50753,1.27901,1.5792,0.894523,1.30588,2.1335599999999997,1.89,0.77305,1.11585,1.24444,1.2393399999999999,1.4677799999999999,1.89819,1.09091,1.31184,1.19355,1.40689,1.9233783999999996,1.71725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,0,4,0.0,0,1,0,0,0.1674269735,0.21674931785714285,0,0,0,0,0.0,0.0
1.6443400000000001,2.90269,2.00847,2.25135,4.258,2.4431599999999998,1.0882399999999999,1.62439,2.29828,1.5641399999999999,1.5235299999999998,1.50175,1.2363600000000001,2.12359,4.71429,3.93066,2.5592900000000003,1.59608,2.03914,1.58524,3.127828,3.198835,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.395833,0.0,0.19,0.42552075,0.0,9,0,0,7,0.0,1,0,0,3,0.221229294,0.28774175900000004,0,1,73,0,-0.14137934444444444,0.05098794545454546
1.45468,5.5488,9.64398,4.712330000000001,13.8088,5.57001,0.925,4.22739,30.8481,2.48527,2.85558,3.8451,19.6125,6.04418,6.61216,3.0518,2.64609,3.3755,26.1367,7.57741,14.730614,19.1112,0.0,3.8,0.0,0.35625,0.158333,0.0,0.19,0.07916669999999999,0.0,0.19,0.0475,0.8595219999999999,3,0,0,2,0.0,1,0,0,2,0.0,0.3579731371428571,0,6,400,0,0.2974116,0.08345517090909092
1.12121,2.2761,1.49222,3.4659199999999997,3.2642700000000002,2.04327,1.25676,2.1983,1.89474,2.99122,0.927984,1.12747,1.4607,1.1031799999999998,2.49025,1.6399700000000001,1.6827400000000001,1.60281,1.63421,1.26839,2.653954,3.8237550000000002,0.0,0.19,0.11875,0.0,0.0,0.095,0.285,0.07916669999999999,0.0,0.095,0.63333325,0.0,0,0,0,1,0.0,0,1,0,1,0.199599466,0.274447392,0,3,3502,0,0.012814844444444442,0.011975509090909107
1.32318,1.8936400000000002,1.77151,2.05531,1.49627,1.6390900000000002,1.1510200000000002,2.18737,0.8888889999999999,3.4355800000000003,1.63743,1.12275,1.19149,1.5034,0.91284,1.64103,1.52193,1.08273,1.5086,1.42464,1.779843,2.2046,0.0,0.0,0.11875,0.0,0.158333,0.0,0.0,0.158333,0.0,0.095,0.1425,0.039583349999999996,1,5,0,1,0.0,0,1,0,0,0.23283884,0.3051760022857143,0,2,367,0,0.05477236666666666,-0.02485908181818182
1.06667,1.70807,1.22151,1.30997,1.04945,1.52948,1.29503,2.06347,1.7662200000000001,2.04324,1.8050599999999999,1.86904,2.2576,1.37002,1.25692,1.5118,1.24969,1.43889,2.13823,1.46278,1.819042,1.90761,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421875,0.0,12,6,0,1,52.0,0,0,0,0,0.1563622445,0.21869500714285714,0,13,5408,0,0.03347885555555555,0.10217756363636363
0.0,0.0,1.42559,0.0,0.0,0.0,0.0,0.986667,1.14286,0.0,0.0,0.0,0.8888889999999999,0.951304,0.0,0.0,0.0,1.02939,1.0137,1.05712,0.636306,1.1594045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,7,0.0,0,0,0,1,0.2629699475,0.32362183685714285,0,0,0,0,0.0,0.0
0.9405209999999999,1.70892,1.4942799999999998,1.7577200000000002,1.5556,1.6634900000000001,0.8705879999999999,1.25938,1.53846,1.9400400000000002,1.31054,1.17517,1.2394399999999999,1.9790900000000002,1.54833,1.80975,1.00119,1.2566,1.47386,1.58972,1.9442199999999996,2.1032650000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,12,0,0,3,0.0,0,0,0,0,0.1936803915,0.2883914345714286,0,15,5455,0,-0.09642966666666666,0.1076517
1.61455,2.77758,4.73926,1.26849,1.24165,1.3605399999999999,1.25957,1.13846,1.1707299999999998,1.86073,2.01818,1.53888,1.2380799999999998,1.22116,1.6084200000000002,0.9703299999999999,1.7804799999999998,1.4267,1.4654200000000002,1.42634,1.833046,2.554615,0.35625,0.76,0.83125,0.35625,0.158333,0.285,0.95,0.475,0.19,0.285,0.17812499999999998,0.15267855,0,0,0,2,0.0,3,0,0,0,0.299566295,0.325025854,0,0,27,0,0.43265,0.20593659090909097
0.9380280000000001,1.39119,13.0254,0.897368,4.23724,1.9174200000000001,0.892473,1.11,2.4615400000000003,0.917241,1.6719099999999998,1.48876,1.1875,2.16699,3.2872,2.2986,1.92882,1.29913,1.44811,1.5301,2.0625912,3.794315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21375,0.0,0,0,0,0,0.0,0,1,0,0,0.3341346155,0.3183735968571429,0,15,5455,0,-0.09642966666666666,0.1076517
1.11095,1.3579700000000001,1.42216,1.26,1.0591,1.50726,1.5590700000000002,1.62248,0.911481,1.46286,0.9231860000000001,1.34038,1.13636,1.37766,1.1041299999999998,1.33333,1.61106,1.11789,1.5401,1.48899,1.776772,1.5503,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0,2,0,2,0.0,0,2,0,1,0.24100268600000002,0.29932867114285716,0,13,5522,0,0.05767853333333333,0.08845408181818182
0.9848540000000001,1.67753,1.0426799999999998,0.0,1.23333,1.07597,1.43226,1.14055,2.0981799999999997,0.84,1.22669,1.2557399999999999,1.22222,1.30433,1.04601,1.23642,1.60873,1.2236200000000002,1.46882,1.52779,1.772256,1.633675,0.0,0.095,0.35625,0.2375,0.0,0.0,0.0,0.0,0.0,0.095,0.475,0.0791665,0,0,0,0,0.0,0,0,0,0,0.16852487149999998,0.23380505614285715,0,11,5349,0,0.2768521888888889,0.12998439636363637
1.27596,1.8476700000000001,1.41188,1.2337,1.13458,1.45771,1.23333,1.22776,1.33822,1.08,1.16698,0.9820409999999999,1.33333,0.950836,0.9133610000000001,1.82857,1.604,1.01197,1.61455,1.4616,1.673994,1.5466000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,20,6,0,6,0.0,1,1,0,0,0.17920507800000002,0.30243388142857147,0,15,5455,0,-0.09642966666666666,0.1076517
1.1840000000000002,1.9446400000000001,1.37151,1.60351,1.22985,1.43966,0.0,1.43964,1.46256,2.56104,1.5136399999999999,1.34489,1.25861,1.71333,1.38525,1.60085,1.8709,1.1686,2.1724799999999997,1.75358,1.6821100000000002,2.19703,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.11875,0.0,1,0,0,0,0.0,0,0,0,0,0.1699494275,0.23984507785714285,0,9,5216,0,-0.1710421777777778,0.10256668181818183
1.22846,1.68727,1.33768,1.50199,1.0953899999999999,1.5785200000000001,1.031,1.14509,1.7003400000000002,0.945,0.888,1.04522,1.12676,1.38868,0.9962549999999999,1.1089799999999999,1.58253,1.30722,1.17604,1.2896,1.8615416,1.655275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,1,2,0,0,0.0,1,0,0,0,0.23056127699999998,0.28855553100000003,0,15,5455,0,-0.09642966666666666,0.1076517
1.25627,2.16427,2.0648400000000002,2.0028599999999996,3.5649300000000004,2.50771,1.1024,1.35927,1.18632,1.5912600000000001,1.0357100000000001,3.52811,1.92819,1.18146,3.42254,2.28253,1.11385,1.48359,3.08584,1.70497,2.1012766000000003,2.67277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.0,0.19,0.02375,0.0,1,6,0,13,0.0,0,0,0,2,0.22287362149999998,0.2809131821428571,0,1,55,0,0.07081064444444445,-0.04003448181818182
0.959259,1.4846700000000002,1.34776,1.7742900000000001,1.78115,2.07311,0.8072729999999999,1.20465,1.6,0.9542860000000001,1.35451,1.36085,1.05813,1.16667,1.08276,2.16928,1.07714,1.02778,1.4215200000000001,1.42141,1.6650719999999999,1.507625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,1,0.177114577,0.2681865998571428,0,0,0,0,0.0,0.0
0.0,0.0,1.0881,0.0,0.0,0.0,0.0,1.2336799999999999,0.8888889999999999,0.0,0.0,0.0,1.05263,1.68,0.0,0.0,0.0,0.9690479999999999,1.20915,1.34733,0.42335379999999995,1.0338535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,4,0.0,2,0,0,1,0.1936755325,0.25057240042857143,0,0,0,0,0.0,0.0
0.8705879999999999,0.8705879999999999,1.53081,0.9,2.99907,1.37881,1.0206899999999999,1.6946,1.42606,2.1168,8.3064,4.01696,2.10323,1.26,2.8286599999999997,1.40431,3.14463,3.17271,7.03971,4.1681,4.821598,5.110185,0.11875,0.095,0.0,0.2375,0.0,0.19,0.095,0.07916669999999999,0.0,0.0,0.0,0.03392855,0,0,0,0,0.0,0,0,0,0,0.3071672355,0.3549326084285714,0,0,7,0,0.14425063333333335,0.2785519981818182
3.7010300000000003,2.4717,1.40011,6.19838,6.53391,2.89574,1.55285,1.9238400000000002,1.61602,1.13212,0.0,1.10448,1.7080400000000002,1.60364,2.18495,1.4855200000000002,2.06452,1.5618299999999998,9.16191,2.4817400000000003,2.385184,2.266265,0.0,0.19,0.2375,0.2375,0.158333,0.095,0.095,0.07916669999999999,0.0,0.19,0.0475,0.07351189999999999,13,7,0,25,0.0,0,0,0,4,0.21635253,0.2890091155714286,0,0,23,0,0.33351141111111104,0.17817669090909088
1.17402,1.55169,0.8709680000000001,1.7329599999999998,1.8764299999999998,1.33333,1.03814,1.23333,1.3617,1.47,1.40555,1.2162,1.26027,0.9947370000000001,1.39907,1.11111,1.13259,1.31781,1.99489,1.60981,1.9266400000000001,2.251235,0.0,0.38,0.11875,0.59375,0.31666700000000003,0.475,0.285,0.633333,0.095,0.19,0.201875,0.11875,0,0,0,1,0.0,0,0,0,1,0.249077491,0.29296007514285716,0,0,2,0,0.09645524444444444,0.18569865454545453
1.30588,1.73197,1.41196,1.37353,2.5501400000000003,1.75033,1.7076900000000002,0.8222219999999999,1.36585,2.6616400000000002,0.993399,1.09223,1.08475,1.26,3.9679900000000004,1.4078,1.0514299999999999,1.38279,1.39429,1.32985,1.81951,1.231228,0.0,0.095,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.095,0.1425,0.0,0,0,0,1,0.0,0,2,0,0,0.2097061445,0.2748248615714286,0,12,5279,0,0.17975007222222222,0.11426995454545458
3.00845,2.41528,1.32942,1.59287,1.5129700000000001,1.7296799999999999,1.0293299999999999,1.08293,1.0225600000000001,2.2126799999999998,1.7076900000000002,1.36849,1.07589,1.14047,1.9890900000000002,2.06615,1.25736,1.3668799999999999,1.2394100000000001,1.5119999999999998,2.04785,1.9024100000000002,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.0,0.0,0.07125000000000001,0.0,19,15,0,15,0.0,0,0,0,3,0.21019163100000002,0.2898809171428572,0,1,341,0,0.0693223111111111,0.005918957272727277
1.05718,1.7396599999999998,1.13198,1.30663,1.1962899999999999,1.40741,1.6444400000000001,44.2066,81.7971,1.58233,43.3891,22.967,8.57831,2.64752,1.10094,1.9393900000000002,6.646039999999999,3.5709,12.9141,2.04298,4.6870579999999995,5.456105,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.02375,0.0,34,19,0,16,56.0,0,0,0,0,0.189971143,0.3515807512857143,0,0,137,0,0.12781362222222223,0.08380040000000001
1.0202200000000001,1.79285,1.48221,1.48976,1.19955,1.57746,0.8705879999999999,1.20779,1.66274,1.79758,0.943609,1.17685,6.97162,1.2766,0.966599,1.14286,1.40755,1.58866,1.9272799999999999,1.41354,1.785022,2.36689,0.11875,0.285,0.475,0.2375,0.158333,0.095,0.285,0.07916669999999999,0.095,0.095,0.15833325,0.07351189999999999,8,8,0,4,76.0,0,1,0,0,0.1963608795,0.28255447128571426,0,0,31,0,0.32695945555555556,0.08572749090909092
0.9443870000000001,1.68225,1.16021,0.84,2.46667,1.28884,1.03131,0.936686,0.8888889999999999,0.0,0.913122,1.20635,1.1408,1.45636,0.934898,1.0890600000000001,1.4353,0.9513309999999999,1.74147,1.6323,1.3917595999999999,1.126135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,1,0,0,0,0.0,1,0,0,1,0.1565176025,0.21789414985714287,0,15,5455,0,-0.09642966666666666,0.1076517
1.27826,1.50199,1.56374,1.92143,2.29984,2.0777,1.6793799999999999,1.86827,1.27111,1.7477,0.871031,1.2437,1.0225600000000001,0.97993,2.63085,1.88235,2.03058,1.44156,1.7069900000000002,1.2917399999999999,2.199278,2.0327830000000002,0.11875,0.095,0.35625,0.0,0.31666700000000003,0.095,0.095,0.158333,0.0,0.0,0.1721875,0.0,2,1,0,5,0.0,0,1,0,0,0.2629398665,0.39139176999999997,0,0,52,0,0.1739982966666667,0.09745048181818183
1.1880600000000001,1.61743,1.49801,1.24274,1.22548,1.45719,0.925,1.0308899999999999,0.8372879999999999,2.02295,1.25029,1.26857,1.1575799999999998,1.57253,1.3973200000000001,0.909589,1.47117,1.1106200000000002,1.55595,1.4138,2.00848,3.0277899999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375,0.0,0,4,0,4,0.0,1,0,0,1,0.210063102,0.30764876357142856,0,15,5455,0,-0.09642966666666666,0.1076517
0.0,1.33835,1.2046700000000001,2.52,1.61075,1.61075,0.0,2.41043,1.63636,1.5641399999999999,0.8507459999999999,1.17524,1.17391,0.8641979999999999,1.53585,1.22402,1.42459,1.4068200000000002,1.25359,1.4551399999999999,1.4724447999999999,3.772185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,1,0.2633587785,0.30096757957142856,0,0,0,0,0.0,0.0
1.11,2.48145,1.57186,0.9342299999999999,1.1144100000000001,1.8781700000000001,1.17734,1.1021299999999998,1.0714,1.19926,0.878187,1.11507,1.1579,1.5119999999999998,1.25026,1.65517,1.33333,1.0395299999999998,1.2106,1.32847,1.3044492,1.0463095,0.11875,0.285,0.2375,0.475,0.158333,0.0,0.19,0.0,0.0,0.095,0.02375,0.07351189999999999,0,0,0,2,57.0,0,0,0,2,0.2284382285,0.29609429642857144,0,0,77,0,0.49121466666666663,0.2281350909090909
1.27586,1.69943,1.00518,2.17305,2.36203,1.20287,1.12271,1.68182,1.25429,2.20509,0.965217,1.0963,1.16031,1.0818,1.85811,1.31529,1.40679,1.35745,1.07585,1.29665,4.203772,1.92495,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125,0.0,0,0,0,0,0.0,0,0,0,2,0.24848484850000002,0.33376098042857144,0,7,5210,0,0.09611856666666667,0.03332010272727271
1.08746,1.91767,1.32718,1.62214,1.48539,1.9021400000000002,0.90404,3.31724,1.31746,1.40651,1.11395,2.6344,2.75655,1.59564,1.7862099999999999,2.14879,1.88201,1.60751,1.45797,1.37763,1.9296140000000002,3.07039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125,0.0,4,4,0,5,0.0,0,1,0,0,0.1719900995,0.24105595628571425,0,15,5455,0,-0.09642966666666666,0.1076517
1.8354,1.95718,1.3899,1.35522,1.32952,1.5150700000000001,1.4351399999999999,1.1840000000000002,1.7052599999999998,1.52692,1.1838,1.1536,1.2126,1.3263200000000002,1.69583,0.964167,1.33333,1.26352,1.39715,1.46163,1.9664659999999998,2.196155,0.11875,0.95,0.35625,0.35625,0.31666700000000003,0.76,0.475,0.07916669999999999,0.0,0.285,0.26322924999999997,0.0,10,21,0,28,0.0,1,0,0,2,0.2263003395,0.30773754885714283,0,0,14,0,0.3296180444444444,0.13544618
1.9315,4.99915,4.12378,1.62691,1.58027,2.6263400000000003,1.60931,2.29774,1.85172,1.7677599999999998,1.15487,1.12869,1.8728599999999997,1.4883,1.3875,1.49889,1.14574,29.8713,4.588,9.37637,2.436172,3.24398,0.11875,0.19,0.83125,0.2375,0.0,0.19,0.57,0.2375,0.095,0.665,4.8034375,0.039583349999999996,0,0,0,1,0.0,1,0,0,1,0.2125,0.3904761468571429,0,12,5527,0,0.3145478777777778,0.18951253636363638
2.82335,3.0753,1.47325,1.32574,1.26699,1.27441,1.88153,2.20207,1.8468900000000001,2.97273,1.01569,3.62244,1.1307399999999999,0.945,1.30672,1.27053,1.35982,1.21214,2.64324,1.5086600000000001,3.185486,1.7392400000000001,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.7362500000000001,0.0,0,1,0,3,0.0,0,0,0,0,0.1725590005,0.2631786891428572,0,3,364,0,-0.04353304444444445,0.014623400000000002
1.04395,1.46262,1.2478,1.51909,1.09416,1.08994,1.04966,0.925,3.6252699999999995,0.0,1.08413,1.8581599999999998,1.14286,1.38198,0.925,0.9440000000000001,2.35094,1.33471,4.35457,1.34534,1.3647019999999999,1.515695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375,0.0,17,5,0,1,0.0,1,0,0,0,0.182860262,0.3272653284285715,0,4,515,0,0.13712757777777776,-0.08734938181818182
1.0508899999999999,1.86495,1.6138700000000001,1.22993,1.21876,1.35824,1.3214299999999999,0.911429,1.7203400000000002,1.33412,0.8795620000000001,1.11799,1.09924,1.9294799999999999,1.13846,1.33333,1.77626,1.27904,1.21064,1.63231,1.4058574,1.55189,0.0,0.0,0.11875,0.11875,0.0,0.0,0.285,0.07916669999999999,0.0,0.285,0.1425,0.0,4,5,0,3,0.0,1,1,0,2,0.20189791399999998,0.24353026442857142,0,2,256,0,0.28059822200000006,0.14724559818181818
3.2886800000000003,3.9755,1.36828,12.7478,9.85417,6.755039999999999,0.8705879999999999,1.12909,1.36,1.2925,1.94095,1.13846,1.17124,1.33412,3.31627,2.38563,1.2857100000000001,1.09455,1.17133,1.3569200000000001,1.6562096,1.7773649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357145,5,1,0,5,0.0,2,0,0,0,0.192820815,0.25012660285714283,0,13,636,0,-0.2433010888888889,0.00289592727272726
