genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me3,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k4me1,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,Epi_LevelOne,Epi_LevelTwo,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,Exp_LevelOne,Exp_LevelTwo,genebody_LINE,genebody_LTR,genebody_Satellite,genebody_SINE,micropeptide_aa_avg,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,Gen_LevelOne,Gen_LevelTwo,cancer-miRNA_targets,hbm_cancer-protein_degree,hbm_total_degree,miRNA_targets,Net_LevelOne,Net_LevelTwo
1.5593700000000001,1.33617,1.73794,1.1340000000000001,3.3298099999999997,0.9131889999999999,1.02744,1.14857,1.06667,1.36042,1.8878400000000002,1.75853,1.15696,1.65717,2.53914,1.304,2.67105,1.65714,1.11,1.42157,2.602292,4.382965,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,83.0,0,0,0,0,0.22923322699999998,0.2928355332857143,0,11,2356,0,0.2496772555555556,-0.07333822727272726
1.01423,1.47156,2.04618,2.481,1.05564,1.7959599999999998,1.02541,2.00242,0.936097,2.4394299999999998,1.6444400000000001,1.5094299999999998,1.07087,1.01158,1.3453899999999999,1.63432,1.4,1.07645,1.4170200000000002,1.1807,2.611924,5.898435,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0,0,0,1,0.0,1,0,0,2,0.2508250825,0.3333664652857143,0,15,5486,0,0.09611856666666667,0.03332010272727271
1.2136,1.68048,1.45698,1.7801099999999999,1.69795,1.75596,1.36681,2.43149,5.9792,1.20119,12.4732,11.1675,2.3346299999999998,1.68698,1.12121,1.0718,4.21514,2.51667,10.4203,2.38407,5.247528,3.6297949999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,4,0,0,8,89.0,0,0,0,3,0.236037055,0.3244675324285714,0,15,5455,0,-0.09642966666666666,0.1076517
2.88475,1.90657,1.57975,1.2342899999999999,1.9038700000000002,1.3211,0.915017,1.37404,1.5135100000000001,1.69565,9.81299,8.43897,1.7473400000000001,1.97839,1.50795,1.6391,3.70201,3.64089,5.011340000000001,2.79526,5.8666160000000005,2.7091600000000002,0.0,0.285,0.0,0.11875,0.0,1.58333,0.38,0.19,0.158333,0.0,0.095,0.095,0.285,0.039583349999999996,0,0,0,4,0.0,0,0,0,1,0.24780175850000002,0.32782914642857147,0,0,442,0,0.18694191111111114,0.07200422272727272
1.45052,2.17576,1.1712799999999999,1.93238,2.27312,2.38722,1.2365700000000002,1.4684700000000002,12.3752,1.2059799999999998,1.45411,1.21072,1.27508,3.6899900000000003,1.71672,1.87684,1.43766,1.41334,8.41658,2.32734,2.072872,1.943375,0.0,0.95,0.11875,0.11875,0.0,0.0,0.0,0.38,0.0,0.0,1.9,0.0,0.2375,0.0,7,0,0,6,0.0,1,0,0,0,0.18133308350000002,0.2521524608571429,0,5,909,0,0.35463794444444446,0.1088658090909091
49.8576,37.1157,3.1169599999999997,1.7022,3.03519,2.0,88.1541,7.35208,52.7944,1.37037,4.65056,2.29872,5.54823,57.2237,1.23333,1.45118,14.4447,13.6698,11.213,25.6049,4.51379,3.69278,0.2375,3.8,0.2375,0.2375,0.2375,0.158333,0.76,0.285,0.07916669999999999,0.0,0.285,0.38,0.5541665,2.940478,1,0,0,3,31.0,0,0,0,0,0.6884219555,0.3675682964285714,5,6,556,5,0.21855123333333337,0.09367084363636363
13.6919,15.0101,11.5105,3.3057300000000005,6.925510000000001,7.1074,1.33841,1.8194700000000001,1.2689,1.59605,1.8469799999999998,4.52732,1.36276,1.3785399999999999,1.4454200000000001,1.37825,1.7853299999999999,21.6798,4.95365,6.67733,4.788417999999999,3.74792,0.2375,0.38,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.285,0.0,0.1470235,0,0,0,4,0.0,0,0,0,2,0.2257997505,0.30303221514285716,0,13,5225,0,0.17373580555555554,0.23973429090909093
1.2932,1.776,1.37944,1.58904,1.89517,1.5173299999999998,0.986667,1.5278,1.14286,1.7538900000000002,1.1292200000000001,1.01125,1.55405,1.05473,2.60252,2.57579,1.4875,1.55192,1.3688799999999999,1.15672,2.215816,2.39602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.095,0.0,0.0,1,0,0,3,0.0,1,0,0,3,0.290802448,0.3612864684285714,0,0,96,0,0.20074105555555558,0.055763900000000005
2.40319,3.20142,2.76888,1.51122,1.2873,1.40258,29.901,1.6818099999999998,1.5073,0.945,1.1840000000000002,2.3414200000000003,2.2401299999999997,1.1207799999999999,1.6560400000000002,1.6791099999999999,1.2078200000000001,5.85534,1.23133,1.47646,4.364142,3.004125,0.0,0.0,0.59375,0.475,0.11875,1.10833,0.19,0.0,0.0,0.285,0.095,0.38,0.12666650000000002,0.0,33,25,0,59,76.33333333,0,0,0,0,0.220135969,0.33146953885714286,0,3,191,0,0.06574996333333333,-0.07756616363636362
1.13222,1.77272,1.28,1.26,1.24804,1.04439,1.2266700000000001,1.8246200000000001,1.31289,0.928889,1.26857,2.21596,1.09663,1.5851600000000001,1.34545,0.8888889999999999,0.8981819999999999,1.3964,3.3492300000000004,1.5137,1.469644,2.1459400000000004,0.11875,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,6,2,0,0,0.0,0,0,0,2,0.20824468100000001,0.31396368199999997,0,0,118,0,0.15803642222222225,0.185314
3.10617,4.02768,1.60746,1.8869200000000002,5.3077,2.03621,2.31078,2.03816,1.38901,1.5925,1.72928,9.79702,8.31787,1.24157,2.57705,2.43466,1.5078799999999999,38.0798,4.96145,16.475,4.442262,1.703465,0.2375,0.285,0.2375,0.2375,0.11875,0.31666700000000003,0.095,0.19,0.07916669999999999,0.0,0.095,0.095,0.0475,0.07351189999999999,2,0,0,5,0.0,0,0,0,5,0.2573260075,0.279055987,0,0,35,0,0.5403551111111111,0.23677804545454542
1.7711400000000002,2.19417,1.3716899999999999,2.21774,3.5351,2.27032,3.0359,1.13846,2.04953,2.2126799999999998,1.25957,1.36311,1.53895,1.764,3.43229,2.6515400000000002,1.77778,1.42729,1.9981400000000002,1.5525,2.737466,2.529275,0.11875,0.38,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,18,1,0,18,0.0,0,0,0,1,0.2019979895,0.34372418928571424,0,0,170,0,0.3539712555555556,0.2095558
1.42187,1.91852,3.4449199999999998,1.6314,2.59521,1.7567599999999999,1.64878,4.7741,1.7976400000000001,1.71938,1.1744,1.0486,1.32231,1.52905,2.9108099999999997,1.88875,3.2516700000000003,1.8312599999999999,1.6910599999999998,1.7082700000000002,2.3715640000000002,2.8671999999999995,0.0,0.0,0.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.15833350000000002,0.0,0,0,0,0,0.0,0,0,0,1,0.228125,0.3553153817142857,0,5,4429,0,-0.057618888888888886,-0.04004942727272728
2.73842,2.45387,2.16019,2.25402,2.6753099999999996,1.7623400000000002,9.0035,2.24587,4.7028099999999995,2.86468,14.0931,28.7353,21.6495,1.9541,10.9537,3.3316199999999996,4.7963,40.6368,7.11747,26.3059,9.202678,7.841225,0.11875,6.65,0.7125,0.7125,0.11875,0.31666700000000003,0.475,0.95,0.395833,0.95,0.38,3.8,0.7124999999999999,0.791665,0,0,0,0,0.0,0,0,0,0,0.2470794395,0.37015392899999994,0,0,28,0,0.24787468666666668,-0.12875528181818183
1.17727,1.7429,1.3441,1.43866,1.26851,1.6329799999999999,0.910769,1.3767399999999999,1.26316,1.05301,1.05714,1.22147,1.31395,1.7543,2.16467,1.93545,2.1941,1.2455399999999999,1.24819,1.5288899999999999,1.849384,1.6067049999999998,0.0,0.095,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,10,1,0,4,0.0,1,0,0,0,0.209272176,0.27066672357142857,0,14,5538,0,0.1913622222222222,0.033314500000000004
2.2074700000000003,2.01038,1.2540200000000001,3.54448,15.845,5.3051,1.63487,2.42542,18.7499,3.31026,28.221999999999998,8.87606,3.0047900000000003,3.19457,7.8049800000000005,2.5879,2.32,1.3639,8.585139999999999,1.89346,5.480538,5.25253,0.35625,0.38,0.2375,0.7125,0.0,1.10833,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.1017855,0,0,0,0,0.0,1,0,0,0,0.2020364415,0.31853228800000005,0,0,74,0,0.34326933333333337,0.13871797272727274
1.48,1.64851,1.2032100000000001,1.84602,1.48827,1.7267299999999999,1.09503,1.25901,1.1770200000000002,3.1055599999999997,3.0852,1.75695,1.41356,1.33951,1.63848,1.6531799999999999,1.8558299999999999,1.23333,1.48558,1.39605,2.056642,1.7340200000000001,0.11875,0.855,0.475,0.2375,0.2375,0.158333,0.285,0.285,0.2375,0.095,1.9,0.38,0.0475,0.23184505,5,0,0,2,66.0,2,0,0,0,0.23268625399999998,0.38106606042857144,0,10,4656,0,0.3083516111111111,0.13793077454545455
1.19274,1.82771,1.36499,1.70997,1.8051,1.755,1.0804,0.982857,1.48061,13.2834,1.6444400000000001,1.39818,0.982456,1.9677200000000001,3.8881699999999997,20.4223,0.9130290000000001,1.39585,1.44977,1.41828,2.0229179999999998,1.9890600000000003,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,96,123,0,122,42.0,1,0,0,1,0.2027493425,0.28628617242857146,0,12,5389,0,0.05767853333333333,0.08845408181818182
2.83038,2.73022,1.55936,1.20695,1.2622799999999998,1.44784,1.22161,0.8705879999999999,1.3949,0.994624,1.48,1.71038,1.1871,1.34578,1.4313200000000001,1.09315,1.06853,1.1245399999999999,2.54754,1.42154,3.020364,2.78305,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,0,19,53.0,0,0,0,1,0.1939902735,0.35779833314285714,0,11,2356,0,0.2496772555555556,-0.07333822727272726
2.63853,3.23605,1.14157,2.0208,3.66115,2.38115,1.16003,16.1016,2.1634,1.3279100000000001,30.663,13.8708,2.6206099999999997,1.76519,3.0331200000000003,2.11121,3.66495,2.59681,4.980090000000001,1.62381,7.181182,5.24707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0475,0.11875,2,0,0,4,0.0,0,0,0,4,0.1995790515,0.2755345321428571,0,2,132,0,-0.010104911111111104,-0.003934245454545452
1.32487,2.16289,12.2517,1.65926,1.6887900000000002,1.6518099999999998,1.24187,1.1858799999999998,1.21212,2.15805,0.973568,1.06693,0.987654,2.32681,1.42482,1.42415,2.0333,2.29272,2.1710700000000003,1.72787,2.2445720000000002,5.014025,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,1,0.3024109015,0.40853858814285715,0,0,658,0,-0.14053614444444443,0.02780295454545455
0.942249,2.74391,0.8455450000000001,1.7039799999999998,2.775,2.67218,1.4210399999999999,1.23013,1.6470599999999997,1.82483,1.02108,1.12637,1.0256399999999999,1.8993900000000001,2.17538,2.28304,1.4359,1.05672,1.4840799999999998,1.52261,1.929944,1.5110299999999999,0.0,0.38,2.375,0.95,0.0,0.158333,0.0,0.19,0.0,0.0,0.0,0.95,0.2058335,0.27142849999999996,0,0,0,0,53.0,2,0,0,0,0.152173913,0.2804308481428571,0,0,43,0,0.28661122222222224,0.03943892727272727
0.0,0.92,0.0,0.0,1.45946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,15,4,0,7,0.0,0,0,0,0,0.208522133,0.2826739328571429,0,3,516,0,0.16527346666666667,0.05590568181818183
1.6961,2.06372,1.27275,3.08879,19.9242,4.00175,1.5179200000000002,1.3361100000000001,1.2462799999999998,3.0037,0.973684,1.40704,1.29657,1.36299,13.6956,2.77564,1.39313,2.1169,1.7765799999999998,1.2044700000000002,3.71803,2.6546199999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067857,0,0,0,1,0.0,0,0,0,1,0.245271507,0.3147770628571428,0,13,636,0,-0.2433010888888889,0.00289592727272726
2.3125,1.6851200000000002,1.883,2.10459,1.1985700000000001,1.20407,1.27586,1.0206899999999999,1.57754,2.26201,1.85,1.44444,1.3172,1.50983,1.66967,1.4569,1.66255,3.16257,2.27104,1.60271,1.6326063999999998,2.430045,0.0,0.095,0.475,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.03392855,0,0,0,0,0.0,0,1,0,0,0.24771573600000002,0.33965315371428567,0,10,1672,0,0.10376085555555556,0.0015961909090909084
1.28493,1.8855400000000002,3.5354300000000003,1.59515,2.11574,2.00535,2.18762,1.77283,1.8909099999999999,1.9288900000000002,1.3962299999999999,1.5723200000000002,2.3195200000000002,1.8246200000000001,1.2554100000000001,1.06925,1.9957599999999998,1.61224,1.8476299999999999,1.5815700000000001,3.9245194000000003,4.63663,0.59375,2.85,0.95,1.06875,0.475,0.633333,0.57,0.95,0.2375,0.0,0.285,0.76,0.7124999999999999,0.9273794999999999,6,0,0,17,99.0,0,0,0,0,0.283537653,0.35044533014285717,0,1,104,0,0.5348827777777778,0.1261186691818182
1.17727,1.76263,1.27075,1.57451,1.5764,1.5779,0.925,1.48,0.8888889999999999,2.06182,1.15111,1.10596,1.61249,1.6805599999999998,1.34545,1.6,1.41554,1.07419,1.30942,1.40651,1.6961452000000001,3.66552,0.11875,0.285,0.475,0.0,0.35625,0.158333,0.0,0.38,0.2375,0.0,0.095,0.19,0.0475,0.039583349999999996,9,6,0,17,0.0,0,0,0,2,0.2025154005,0.275164319,0,0,31,0,0.4023496666666666,0.05822204636363635
1.29425,2.0661099999999997,1.33059,1.85143,2.9898700000000002,2.4475,0.8538459999999999,2.01306,1.40531,2.0752900000000003,1.44783,1.4491,1.6941700000000002,3.4484199999999996,5.8756,4.74987,8.063930000000001,3.95667,2.74305,1.9755900000000002,3.051936,3.4576450000000003,0.0,0.38,1.1875,0.59375,0.0,0.0,0.0,0.095,0.07916669999999999,0.0,0.38,0.0,0.0,0.1017855,0,1,0,1,0.0,0,2,0,1,0.24620909800000002,0.29677168257142855,0,0,356,0,0.2280063,0.1622251363636364
1.12121,1.74285,1.31083,1.64326,2.08377,1.05712,0.854118,1.7146400000000002,0.8888889999999999,1.29701,0.858716,0.9335180000000001,2.74695,1.02145,1.64061,1.52362,1.0689899999999999,2.03665,2.0283900000000004,1.7563799999999998,1.4777984,1.6856900000000001,0.11875,0.19,0.2375,0.0,0.11875,0.0,0.38,0.095,0.158333,0.095,0.095,0.19,0.0475,0.0,0,0,0,1,0.0,0,0,0,1,0.2625,0.3101978731428572,0,0,3,0,0.19807380000000002,0.02181316363636364
1.35951,3.27622,3.9398,1.56455,2.80361,2.95609,1.28696,1.22621,0.8888889999999999,1.7873700000000001,0.0,1.2539,1.22919,1.57362,7.405,2.51594,1.20164,1.04148,1.32318,1.27881,1.8173700000000004,3.023945,0.0,0.38,0.59375,0.11875,0.0,0.158333,0.0,0.19,0.0,0.0,0.38,0.095,0.0475,0.067857,3,2,0,4,0.0,1,2,0,1,0.2541562015,0.3312394867142857,0,1,134,0,0.3377418111111111,0.0898374090909091
1.11293,1.7385099999999998,1.62982,1.14077,1.26963,1.3846,1.14737,1.30545,2.35167,1.94451,0.8533959999999999,1.0181799999999999,1.21164,1.19792,1.26857,1.5372,1.45527,0.9971629999999999,1.25825,1.37158,1.5114908,2.10377,0.2375,0.095,2.375,0.11875,0.2375,0.158333,0.095,0.095,0.07916669999999999,0.0,5.7,0.095,0.1425,0.0,14,5,0,10,0.0,0,1,0,0,0.18469096350000003,0.2617459304285714,0,3,4527,0,0.4030404444444444,0.19180505454545455
1.06674,2.29161,1.30388,10.6285,13.5684,3.60485,1.6351,9.91416,7.67342,10.8816,1.07281,5.1321699999999995,7.44827,1.53979,11.8173,1.58765,1.0551700000000002,25.6449,8.919889999999999,10.8453,2.847802,7.070444999999999,1.06875,0.475,0.475,0.11875,0.59375,0.633333,0.665,0.285,0.791667,0.475,0.285,0.285,0.5541665,0.82559355,1,0,0,0,0.0,0,0,0,0,0.2862903225,0.3941571034285714,0,0,3,0,0.08608647777777777,-0.05005348181818182
1.315,1.7987900000000001,1.7883900000000001,1.40713,1.2388700000000001,2.25481,2.39412,1.52667,1.14286,1.34636,0.888,1.08812,1.061,1.52065,2.30667,1.9160599999999999,3.66141,5.47129,3.97136,3.0495400000000004,1.859504,4.847905,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.158333,0.38,0.095,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,1,0.31526548649999997,0.43959285528571435,0,10,439,0,-0.21816825555555555,-0.13064370818181817
1.23333,1.0805,1.14878,0.0,1.15777,0.884375,1.0963,1.4706700000000001,1.42835,2.2680000000000002,0.945946,2.03124,1.69242,1.3348,1.21089,0.8864540000000001,1.11111,2.14971,1.2622200000000001,1.3348,2.0920639999999997,1.67102,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1,0,0,0,0.0,1,0,0,1,0.254919499,0.3156932647142857,0,12,5508,0,0.09611856666666667,0.03332010272727271
1.0661,1.83729,1.54423,1.57833,2.10593,1.7608400000000002,1.0882399999999999,95.1366,3.99515,1.6652200000000001,0.785978,1.02769,9.232280000000001,2.5903,1.07932,1.55934,1.17514,8.78312,7.2779,2.13132,1.734788,7.056635,1.06875,0.76,1.1875,0.2375,0.11875,0.791667,0.475,0.19,0.158333,0.095,0.19,0.38,0.2216665,0.1979165,3,4,0,5,72.0,1,0,0,0,0.227659015,0.36291835471428574,0,0,21,0,0.4450675555555556,0.10753510909090908
1.21889,1.57176,1.70101,30.0943,14.6339,4.69062,1.34545,2.19481,1.05263,73.6326,0.89697,1.28696,1.5859,1.22791,42.8991,11.3581,1.65563,1.9034,1.49522,1.3392,4.875616,4.0901250000000005,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0.0,0,0,0,0,0.22852435850000002,0.305265596,0,11,2356,0,0.2496772555555556,-0.07333822727272726
3.57964,2.77153,3.16736,4.16078,3.57573,3.1699599999999997,1.23333,1.44444,1.33025,1.61704,1.55021,1.35083,1.3211899999999999,1.46414,2.57622,2.09068,1.61439,1.16872,1.8705,1.73482,2.2969199999999996,2.75511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.1017855,3,4,0,9,0.0,0,0,0,0,0.2191414575,0.3117615657142857,0,3,172,0,-0.2414005333333333,0.08551396363636364
1.42259,2.95074,1.32664,2.1809,4.75714,3.79952,1.23333,1.85855,0.959016,3.82444,1.6603400000000001,1.1342299999999998,1.08738,1.575,7.55538,5.06329,0.9032020000000001,1.17379,1.40867,1.58301,1.9778035999999997,1.2959885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,1,0,0,1,0.0,1,0,0,0,0.198352728,0.337846505,0,15,5455,0,-0.09642966666666666,0.1076517
1.10419,1.849,1.37691,1.33366,1.2029100000000001,1.4224700000000001,1.3923,1.05657,2.01294,1.34988,1.3181399999999999,13.8193,1.57102,1.49469,0.9854229999999999,0.9536129999999999,1.6721700000000002,1.54503,1.81725,1.34465,2.021008,2.586475,0.0,0.0,0.0,0.0,0.0,1.58333,0.0,0.0,0.0,0.19,0.095,0.0,0.0,0.0,25,8,0,24,42.5,2,0,0,1,0.183903609,0.24588346085714288,0,0,688,0,-0.20091966666666666,-0.1406228181818182
1.23546,5.6653199999999995,12.4267,1.12,1.58788,1.28395,1.28726,0.968223,1.11556,2.0373799999999997,1.85297,2.50463,1.1098299999999999,2.2208200000000002,2.09943,1.80818,4.64331,2.1844099999999997,2.6027,1.8618700000000001,2.401812,2.9883100000000002,0.11875,0.285,0.0,0.0,0.35625,0.0,0.095,0.095,0.07916669999999999,0.0,0.19,0.285,0.2216665,0.039583349999999996,0,0,0,1,0.0,0,0,0,0,0.268907563,0.31912172685714285,0,0,2,0,0.11905272,0.06729419090909089
3.86104,2.37371,1.57417,4.66939,7.751110000000001,3.7515099999999997,3.7652,2.44818,11.4094,3.6642699999999997,1.23127,1.81913,3.05313,1.01429,15.4864,6.517930000000001,2.3705700000000003,1.8238900000000002,9.337539999999999,1.7257099999999999,5.335604,4.55627,0.2375,0.665,0.2375,0.0,0.11875,0.0,0.0,0.19,0.07916669999999999,0.0,0.95,0.855,0.0,0.2657735,0,0,0,2,0.0,0,0,0,3,0.235049205,0.29867031128571425,0,0,40,0,0.22194710555555555,0.1350283909090909
1.8234,2.39443,1.3126799999999998,1.40839,1.57308,1.67705,0.929155,6.74737,1.24016,1.55077,1.05548,1.05304,1.52145,1.93787,0.906215,1.4435,1.4082299999999999,1.5802100000000001,1.3965299999999998,1.39333,1.7971611999999997,1.9736450000000003,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392855,6,0,0,3,0.0,0,0,0,1,0.1668823965,0.2752415618571428,0,4,177,0,0.027157722222222222,-0.054923431818181816
2.75509,4.2323900000000005,3.49606,2.4445,2.81852,4.17359,1.47318,1.24386,2.1870700000000003,1.86875,1.2294,1.34155,1.6971599999999998,1.4867700000000001,1.16182,1.1707299999999998,1.9849700000000001,1.18943,1.61958,1.92661,2.402086,2.31754,0.0,0.095,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,10,6,0,22,20.0,0,0,0,1,0.20718092300000002,0.29227248199999994,0,2,227,0,0.045312977777777784,0.057079490000000004
1.26851,1.75069,1.3456700000000001,1.83873,3.15863,1.78541,1.74039,0.874735,0.981333,1.60364,2.07375,3.4522199999999996,1.4285700000000001,1.37455,1.42015,1.84595,1.71365,1.79728,2.91732,1.23261,2.7059100000000003,3.19562,0.11875,0.665,1.1875,0.35625,0.2375,0.158333,0.475,0.38,0.158333,0.095,0.38,0.19,0.1741665,0.48630950000000006,0,0,0,0,0.0,0,0,0,2,0.27422974899999997,0.34698853185714285,0,0,94,0,0.26831029999999995,0.10761124545454548
1.9398099999999998,2.51619,1.7366700000000002,2.5600099999999997,4.82753,3.36299,1.23333,1.76957,1.8189400000000002,4.3829,2.83232,11.2421,9.948960000000001,2.30513,7.5677,7.81354,4.0915099999999995,29.5308,5.9955300000000005,22.1296,3.75349,4.097519999999999,0.0,0.38,0.83125,0.11875,0.0,0.0,0.665,0.285,0.0,0.0,0.285,0.285,0.791665,0.11875,1,0,0,6,0.0,0,0,0,1,0.2368075325,0.3120570907142857,0,3,734,0,0.09520336666666668,-0.0037107636363636278
8.13782,14.4584,5.9812199999999995,13.1287,13.1777,18.4679,22.5359,25.1174,18.8966,38.466,20.7495,8.40648,7.93458,60.8372,7.887589999999999,53.2992,37.6228,32.2576,13.4901,18.7513,10.122752,4.450094999999999,0.0,0.095,0.11875,0.2375,0.0,0.0,0.38,0.285,0.475,0.0,0.19,0.285,0.0,0.424107,3,0,0,3,0.0,0,0,0,0,0.2263479145,0.3400687818571429,0,0,18,0,0.00024435555555554767,0.13237317363636364
1.4,2.62526,1.41154,1.89612,2.2025200000000003,2.11121,1.2644,1.6095700000000002,1.70648,4.563280000000001,0.8834690000000001,1.17325,3.5457300000000003,4.6540300000000006,8.27254,12.9095,4.8591,5.79014,5.225219999999999,4.914,2.2963660000000004,2.19055,0.0,0.475,0.0,0.35625,0.11875,0.158333,0.285,0.19,0.0,0.0,0.0,0.095,0.1741665,0.2375,6,1,0,3,0.0,0,0,0,0,0.184789495,0.30251104757142855,0,0,24,0,0.21021584444444447,0.06163081818181819
2.06498,2.5655200000000002,1.38533,2.04693,2.19767,1.2874299999999999,0.887359,1.48,1.55556,1.50853,1.053,2.05156,1.79777,1.3230000000000002,1.01826,1.3524100000000001,1.21455,1.31913,6.939939999999999,1.71428,2.179628,1.6470099999999999,0.11875,0.665,0.2375,0.0,0.0,0.0,0.0,0.095,0.07916669999999999,0.0,0.19,0.0,0.1425,0.3958335,15,0,0,23,0.0,0,0,0,1,0.23881456550000002,0.358045873,0,2,371,0,0.31020179999999997,0.014605736363636362
0.9319430000000001,1.3663100000000001,1.28346,1.28649,1.30398,2.09896,0.965217,1.22634,0.9905209999999999,1.0255100000000001,1.27586,1.05345,1.18445,1.4027100000000001,1.22129,2.45161,1.0092299999999998,1.4605299999999999,1.2787600000000001,1.28903,1.7901436,1.4162149999999998,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.095,0.38,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0.172830375,0.23968437214285715,0,1,474,0,0.25427933333333336,0.05640046363636364
9.24778,7.52465,6.73681,12.1041,7.937869999999999,11.0046,0.907216,1.52104,1.09921,3.13095,0.925,1.49375,5.78841,1.4285700000000001,2.56335,1.7,1.16,2.4042,1.4454799999999999,1.20462,3.113382,4.0438149999999995,0.11875,0.38,1.1875,0.475,0.35625,0.158333,0.285,0.285,0.554167,0.0,0.855,0.38,0.3166665,0.10744034999999999,1,1,0,1,53.0,1,0,0,0,0.240165553,0.3725039688571429,0,1,36,0,0.07441690000000001,0.1267376072727273
1.24719,2.40472,1.32741,2.50997,4.03492,2.1003700000000003,1.19004,1.87558,1.58444,2.5020599999999997,1.46231,1.36142,1.18519,1.40145,3.09823,1.8394099999999998,1.1814200000000001,1.18584,1.4346299999999998,1.41943,2.6793639999999996,1.995775,0.0,0.475,0.11875,0.11875,0.0,0.158333,0.095,0.19,0.0,0.0,0.285,0.095,0.0791665,0.0,5,0,0,5,0.0,0,0,0,1,0.19420708,0.27134682242857144,0,0,54,0,0.19016962222222222,0.09117007272727275
1.03756,1.7607700000000002,1.16364,0.8860899999999999,1.34545,1.41632,1.3875,1.10924,0.8929959999999999,0.8861610000000001,1.05714,0.970741,1.20635,1.43379,1.6980400000000002,1.48148,1.4652100000000001,1.33294,1.34095,1.5641399999999999,1.8786379999999998,1.89935,0.0,0.285,0.0,0.11875,0.0,0.158333,0.0,0.095,0.0,0.0,0.285,0.0,0.095,0.8595219999999999,1,0,0,0,0.0,3,0,0,0,0.311764706,0.2844887212857143,0,1,582,0,0.11902895666666666,0.06070901818181818
